account_id,country_code,cc_country,ll_country,bank_name,amount_usd,email,id
15404172,GR,AT,GR,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",147.84912936,gmail.com,NULL
15404172,GR,AT,GR,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",123.26766912000001,gmail.com,NULL
15404172,GR,AT,GR,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",61.830398880000004,gmail.com,NULL
15404172,,AT,GR,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",1.8455205600000002,gmail.com,NULL
15404172,,AT,GR,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",2.6208576000000003,gmail.com,NULL
15404172,,AT,GR,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",5.64576408,gmail.com,NULL
15946645,,AT,CH,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",9.91661544,hotmail.com,NULL
16041135,CH,AT,CH,"EUROPAY AUSTRIA ZAHLUNGSVERKEHRSSYSTEME GMBH",145.61048016,gmx.de,NULL
15894050,,EG,AE,,10.48,live.com,NULL
16185349,IN,AT,IN,"PAYLIFE BANK GMBH",30.99,consultant.com,551325
16185349,,AT,IN,"PAYLIFE BANK GMBH",3.37,consultant.com,551325
15670522,,AT,CH,"PAYLIFE BANK GMBH",9.260363520000002,gmail.com,NULL
16014434,,AT,RO,"PAYLIFE BANK GMBH",8.66,gorthrin.com.hk,NULL
16354636,MY,AT,MY,"PAYLIFE BANK GMBH",153.75,ojooo.com,554144
16418653,IN,AT,IN,"PAYLIFE BANK GMBH",0.250223478552,consultant.com,558131
16418653,,AT,IN,"PAYLIFE BANK GMBH",7.3928016,consultant.com,558131
16418653,IN,AT,IN,"PAYLIFE BANK GMBH",49.53420864,consultant.com,558131
16418653,,AT,IN,"PAYLIFE BANK GMBH",2.05300512,consultant.com,558131
16325589,VN,AT,VN,"PAYLIFE BANK GMBH",97.49,gmail.com,NULL
16300627,AL,BR,AL,,92.37,yahoo.com,NULL
16300627,,BR,AL,,92.37,yahoo.com,NULL
16328376,LB,US,LB,,5.42,gmail.com,NULL
15791472,,US,LB,,10.48,hotmail.com,NULL
15791472,LB,US,LB,,71.91,hotmail.com,NULL
15791472,,US,LB,,13.6,hotmail.com,NULL
15791472,,US,LB,,3.37,hotmail.com,NULL
16328376,,US,LB,,5.42,gmail.com,NULL
16140353,GH,US,GH,,0.25,yahoo.com,NULL
16339877,RU,US,RU,,30.99,gmail.com,559630
15396242,,US,BR,,10.48,gmail.com,NULL
16294728,BG,US,BG,"SECURITY SERVICE F.C.U.",0.25166785104,abv.bg,546824
16295394,BG,US,BG,"SECURITY SERVICE F.C.U.",0.25167440318400003,abv.bg,546862
16295394,BG,US,BG,"SECURITY SERVICE F.C.U.",0.25167440318400003,abv.bg,546865
16295460,BG,US,BG,"SECURITY SERVICE F.C.U.",0.273006,abv.bg,546863
16174337,NO,US,NO,,0.247178540376,mail.com,538366
16174337,NO,US,NO,,0.247178540376,mail.com,538368
16174337,NO,US,NO,,0.247178540376,mail.com,538370
16196020,SA,US,SA,,153.75,hotmail.com,NULL
16322843,RO,US,RO,,0.251844758928,mail.muamed,548624
16196020,,US,SA,,4.9,hotmail.com,NULL
16369601,RO,US,RO,,704.1807561600001,mail.ru,551989
16438896,TW,US,TW,,0.25,yahoo.com,NULL
16450005,BG,US,BG,,0,abv.bg,558514
16248305,MD,US,MD,"BANK OF AMERICA, N.A.",0.25,mail.doma,543505
16449468,BG,US,BG,"BANK OF AMERICA, N.A.",0.24838741094400002,abv.bg,558483
16231396,DE,US,DE,"BANK OF AMERICA, N.A.",223.8103188,hmail.com,542273
16225931,NP,US,NP,"BANK OF AMERICA, N.A.",716.4,planetmail.net,542274
15204549,,KW,IN,"BURGAN BANK, S.A.K.",4.75,2mlifts.com,NULL
15204549,,KW,IN,"BURGAN BANK, S.A.K.",7.97,2mlifts.com,NULL
15204549,,KW,IN,"BURGAN BANK, S.A.K.",11.04,2mlifts.com,NULL
15204549,,KW,IN,"BURGAN BANK, S.A.K.",5.21,2mlifts.com,NULL
15204549,,KW,IN,"BURGAN BANK, S.A.K.",537.38,2mlifts.com,NULL
15325627,,RO,HU,"OTP BANK ROMANIA, S.A.",9.260363520000002,gmail.com,NULL
15303982,,JP,CN,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",41.22,gmail.com,NULL
15303982,,JP,CN,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",3.37,gmail.com,NULL
15303982,,JP,CN,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",123.06,gmail.com,NULL
15303982,,JP,CN,"MITSUBISHI UFJ FINANCIAL GROUP, INC.",153.75,gmail.com,NULL
15739145,,RO,GB,"ING BANK N.V. AMSTERDAM - BUCHAREST BRANCH",4.93,gmail.com,NULL
14456517,,RO,GB,"ING BANK N.V. AMSTERDAM - BUCHAREST BRANCH",9.91661544,gmail.com,NULL
16258779,SI,AT,SI,"PAYLIFE BANK GMBH",0.24791565657600004,gmail.com,NULL
15593172,,TR,PL,,10.3,gmail.com,NULL
16183886,AR,CO,AR,"BANCO FALABELLA",5.42,gmail.com,NULL
16183886,,CO,AR,"BANCO FALABELLA",5.42,gmail.com,NULL
16316203,AE,US,AE,,0.25,yahoo.com,NULL
15099140,IN,US,IN,,0.25,gmail.com,NULL
16253982,CH,RU,CH,,5.42,wickmail.net,543994
16356506,PY,US,PY,,0.25,hotmail.com,NULL
16038240,TR,ZA,TR,"CAPITEC BANK, LTD.",33.04,gmail.com,NULL
14609369,,JP,US,"REGIONAL BANKS ASSOCIATION OF JAPAN",10.48,gmail.com,NULL
14882980,,AU,NZ,"MACQUARIE BANK, LTD.",40.463560320000006,lalunarose.com,NULL
14882980,,AU,NZ,"MACQUARIE BANK, LTD.",2.8799453600000002,lalunarose.com,NULL
15650497,AE,IN,AE,,5.42,gmail.com,NULL
15783261,,GB,HU,"BANK OF SCOTLAND",4.70662344,yahoo.com,NULL
16222560,GR,MX,GR,"BANCO NACIONAL DE MEXICO, S.A.",36.13507416000001,globelmoney.com,NULL
16222560,,MX,GR,"BANCO NACIONAL DE MEXICO, S.A.",36.13507416000001,globelmoney.com,NULL
16222560,,MX,GR,"BANCO NACIONAL DE MEXICO, S.A.",2.6208576000000003,globelmoney.com,NULL
16099619,,MX,BR,"BANCO NACIONAL DE MEXICO, S.A.",8.21342048,gmail.com,NULL
16132330,BG,MX,BG,"TARJETAS BANAMEX, SA DE CV, SOFOM E.R.",0.246479645016,abv.bg,535719
16132330,,MX,BG,"TARJETAS BANAMEX, SA DE CV, SOFOM E.R.",56.239236000000005,abv.bg,535719
16054928,,US,IL,,1.31,gmail.com,NULL
15880512,,TR,US,"TURKIYE GARANTI BANKASI A. S.",10.48,hotmail.com,NULL
14724073,,TR,US,"TURKIYE GARANTI BANKASI A. S.",10.48,msn.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",30.99,gmail.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",20.76,gmail.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",41.22,gmail.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",5.06,gmail.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",87.26,gmail.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",158.87,gmail.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",46.34,gmail.com,NULL
15312540,,GB,IT,"APS FINANCIAL, LTD.",1.68,gmail.com,NULL
14115991,,US,NL,"CAPITAL ONE BANK (USA), N.A.",10.48,gmail.com,NULL
16156195,LT,GB,LT,"TRANSACT NETWORK, LTD.",0.273006,gmail.com,NULL
14503558,,GB,TR,"TRANSACT NETWORK, LTD.",10.48,gmail.com,NULL
15516696,NG,GB,NG,"TRANSACT NETWORK, LTD.",10.53,cloudsasystems.com,NULL
14907196,IQ,US,IQ,,0.25,yahoo.com,542735
14907196,,US,IQ,,204.9,yahoo.com,542735
16152023,PL,US,PL,,112.09626360000001,gmail.com,NULL
16158744,PL,US,PL,,0.245680731904,gmail.com,NULL
16152023,PL,US,PL,,2.7300600000000004,gmail.com,NULL
16152023,PL,US,PL,,56.239236000000005,gmail.com,NULL
16152023,PL,US,PL,,1.23398712,gmail.com,NULL
16152023,PL,US,PL,,2.28233016,gmail.com,NULL
16359124,PL,US,PL,,30.99,op.pl,NULL
16359124,,US,PL,,30.99,op.pl,NULL
16359124,,US,PL,,135.34,op.pl,NULL
16358261,UA,DE,UA,,0.24900986462400004,gmail.com,NULL
16358261,,DE,UA,,33.896424960000004,gmail.com,NULL
16358261,,DE,UA,,1.4960728800000003,gmail.com,NULL
16161615,US,BZ,MY,"CHOICE BANK, LTD.",460.65,live.com,NULL
16263459,UA,BZ,UA,"CHOICE BANK, LTD.",102.6,gmail.com,NULL
16263459,,BZ,UA,"CHOICE BANK, LTD.",5.42,gmail.com,NULL
16161615,,BZ,MY,"CHOICE BANK, LTD.",64.9,live.com,NULL
16161615,,BZ,MY,"CHOICE BANK, LTD.",1.62,live.com,NULL
16096749,PK,GB,PK,,0.25,gmail.com,539197
16251696,PK,GB,PK,,0.25,gmail.com,543806
16306396,PK,GB,PK,,0.25,gmail.com,547576
16096749,,GB,PK,,1.15,gmail.com,539197
16192157,PK,GB,PK,,0.25,gmail.com,552338
14653671,PK,GB,PK,,0.25,gmail.com,NULL
15737383,BD,GB,BD,,0.25,gmail.com,NULL
15103496,BD,GB,BD,,0.25,gmail.com,NULL
15676847,PK,GB,PK,,0.25,gmail.com,NULL
14529698,PK,GB,PK,,10.53,gmail.com,NULL
16105309,PK,GB,PK,,0.25,gmail.com,NULL
16109404,NL,GB,CZ,,0.24692519080800004,gmail.com,NULL
16125591,PK,GB,PK,,0.25,gmail.com,551364
16130867,AR,GB,AR,,13.6,gmail.com,NULL
16134417,PK,GB,PK,,0.25,gmail.com,NULL
16093475,EG,GB,EG,,0.25,yahoo.com,NULL
16135582,PK,GB,PK,,0.25,hotmail.com,551148
15951207,MK,GB,MK,,36.11,hotmail.com,NULL
16144412,JM,GB,JM,,0.248489599375,gmail.com,NULL
16146530,PK,GB,PK,,0.25,gmail.com,NULL
15877041,BD,GB,BD,,0.25,gmail.com,NULL
16148565,PK,GB,PK,,0.25,gmail.com,NULL
16083613,NG,GB,NG,,0.25,gmail.com,544092
16151535,CA,GB,BD,,8.00825454,gmail.com,542414
14214419,ET,GB,ET,,0.25,gmail.com,NULL
16152648,PK,GB,PK,,0.25,outlook.com,NULL
14166094,CO,GB,CO,,0.25,gmail.com,NULL
16160191,ID,GB,ID,,0.25,gmail.com,NULL
15106489,BD,GB,BD,,0.25,yahoo.com,518835
15106489,BD,GB,BD,,0.25,yahoo.com,539322
16131629,KE,GB,KE,,0.25,gmail.com,NULL
16166017,PK,GB,PK,,0.25,yahoo.com,537875
14213304,BD,GB,BD,,0.25,gmail.com,NULL
16170552,PK,GB,PK,,0.25,gmail.com,538121
16175819,PK,GB,PK,,0.25,gmail.com,538458
16183906,UA,GB,UA,,0.25,leaveitfor.us,NULL
16133486,MX,GB,MX,,0.24165796745,hotmail.com,NULL
15994427,TT,GB,TT,,0.25,live.com,NULL
16192066,ZW,GB,ZW,,0.25,gmail.com,NULL
14265570,SV,GB,SV,,60.04,gmail.com,NULL
15644522,ES,GB,ES,,12.58,gmail.com,NULL
16029176,DZ,GB,DZ,,0.25,hotmail.com,NULL
14265570,SV,GB,SV,,51.45,gmail.com,NULL
16197725,RU,GB,RU,,0.25,gmail.com,546494
16204674,NG,GB,NG,,0.25,gmail.com,NULL
16206989,UA,GB,UA,,0.25,artk.ai,NULL
16216046,US,GB,PK,,0.25,yahoo.com,541358
16215582,PK,GB,PK,,0.25,gmail.com,NULL
16218535,BD,GB,BD,,0.25,yahoo.com,NULL
14770585,UA,GB,UA,,0.25,yandex.ru,NULL
15674192,BY,GB,BY,,0.25,mail.ru,NULL
16216808,PH,GB,PH,,0.246222539476,yahoo.com,NULL
16226661,UA,GB,UA,,0.25,gmail.com,NULL
16221971,RS,GB,RS,,0.25,gmail.com,NULL
16208724,NG,GB,NG,,0.25,gmail.com,NULL
16169478,US,GB,US,,0.25,gmail.com,NULL
16228432,GT,GB,GT,,0.25,gmail.com,NULL
15556045,PK,GB,PK,,5.42,gmail.com,NULL
16232770,PK,GB,PK,,0.25,yahoo.com,NULL
15875623,PK,GB,PK,,0.25,gmail.com,NULL
15892914,PK,GB,PK,,0.25,gmail.com,NULL
15967237,PK,GB,PK,,194.67,chopsticx.com,NULL
15556346,NP,GB,NP,,0.25,gmail.com,NULL
15300342,PK,GB,PK,,0.25,gmail.com,543514
16250446,BD,GB,BD,,0.25,gmail.com,NULL
16251591,PK,GB,PK,,0.25,live.com,NULL
16254900,NG,GB,NG,,0.25,yahoo.com,NULL
14697474,BD,GB,BD,,0.25,gmail.com,NULL
16015684,MA,GB,MA,,0.25,gmail.com,NULL
16229420,JM,GB,JM,,0.24866294934,hotmail.com,548430
15606419,BD,GB,BD,,0.25,yahoo.com,NULL
16235969,PK,GB,PK,,0.25,gmail.com,NULL
16257186,PK,GB,PK,,0.25,gmail.com,NULL
16265055,MA,GB,MA,,0.25,gmail.com,NULL
16266382,DZ,GB,DZ,,99.5,gmail.com,547408
15833560,UA,GB,UA,,0.25,gmail.com,NULL
15225999,PK,GB,PK,,11.55,gmail.com,NULL
16270228,BD,GB,BD,,0.25,gmail.com,NULL
16252541,RS,GB,RS,,28.94,gmail.com,NULL
16272060,UY,GB,UY,,0.25,gmail.com,NULL
16274292,PK,GB,PK,,0.24705829054000003,gmail.com,NULL
15670518,BD,GB,BD,,0.25,gmail.com,NULL
14572911,ME,GB,ME,,0.25,t-com.me,NULL
14110012,PK,GB,PK,,0.25,gmail.com,NULL
14656527,UA,GB,UA,,0.25,pylyp.com.ua,NULL
16280509,UG,GB,UG,,0.25,yahoo.com,NULL
16197593,US,GB,BD,,0.25,gmail.com,546163
14116203,BD,GB,BD,,0.25,gmail.com,555894
14409354,BD,GB,BD,,0.25,gmail.com,NULL
16284617,JM,GB,JM,,0.24872078114,kawsul.com,NULL
16293054,ZA,GB,ZA,,0.242666579407,gmail.com,NULL
16294202,BD,GB,BD,,0.25,gmail.com,551133
14573019,DZ,GB,DZ,,0.25,gmail.com,NULL
16301523,TN,GB,TN,,0.25,gmail.com,NULL
16301578,GT,GB,GT,,0.25,yahoo.com,NULL
16303397,DZ,GB,DZ,,0.25,gmail.com,NULL
16304323,NG,GB,NG,,0.25,gmail.com,NULL
16303861,PK,GB,PK,,0.25,gmail.com,NULL
16307235,SG,GB,SG,,0.24677939596400003,live.com,NULL
16307396,LK,GB,LK,,0.25,gmail.com,NULL
15737381,VN,GB,VN,,102.6,headpages.net,NULL
16224889,ZA,GB,ZA,,30.99,gmail.com,NULL
16316459,US,GB,CN,,0.25,hotmail.com,NULL
16318672,PK,GB,PK,,0.25,gmail.com,NULL
14637993,RO,GB,RO,,0.273006,gmail.com,NULL
15954665,SE,GB,SE,,11.93454,accounting-dynamics.com,NULL
16318502,BG,GB,BG,,0.273006,abv.bg,NULL
15981017,JM,GB,JM,,0.25,gmail.com,NULL
16343661,NP,GB,NP,,0.25,gmail.com,NULL
16338748,PK,GB,PK,,0.25,gmail.com,NULL
15232491,DZ,GB,DZ,,0.25,NULL,NULL
15833997,RO,GB,RO,,0.25,ymail.com,NULL
14637993,RO,GB,RO,,5.97337128,gmail.com,NULL
15232491,,GB,DZ,,1.09,NULL,NULL
16338748,,GB,PK,,1.23,gmail.com,NULL
16316459,,GB,CN,,1.54,hotmail.com,NULL
15737381,,GB,VN,,25.88,headpages.net,NULL
15737381,,GB,VN,,3.37,headpages.net,NULL
15954665,,GB,SE,,3.5007984,accounting-dynamics.com,NULL
14656527,,GB,UA,,12.58,pylyp.com.ua,NULL
16252541,,GB,RS,,1.67,gmail.com,NULL
15606419,,GB,BD,,14.24,yahoo.com,NULL
16250446,,GB,BD,,5.42,gmail.com,NULL
15875623,,GB,PK,,5.42,gmail.com,NULL
15875623,,GB,PK,,57.08,gmail.com,NULL
16232770,,GB,PK,,5.42,yahoo.com,NULL
16216808,,GB,PH,,1.15556112,yahoo.com,NULL
16218535,,GB,BD,,1.48,yahoo.com,NULL
16218535,,GB,BD,,10.53,yahoo.com,NULL
16151535,,GB,BD,,2.56294566,gmail.com,542414
15644522,,GB,ES,,3.37,gmail.com,NULL
14265570,,GB,SV,,0.91,gmail.com,NULL
16192066,,GB,ZW,,1.32,gmail.com,NULL
15994427,,GB,TT,,5.42,live.com,NULL
16131629,,GB,KE,,1.23,gmail.com,NULL
16131629,,GB,KE,,5.42,gmail.com,NULL
16109340,,GB,ID,,1.845116,gmail.com,536112
15951207,,GB,MK,,511.8,hotmail.com,NULL
14529698,,GB,PK,,5.29,gmail.com,NULL
15676847,,GB,PK,,5.42,gmail.com,NULL
15676847,,GB,PK,,1.32,gmail.com,NULL
15737383,,GB,BD,,1.55,gmail.com,NULL
16032208,,GB,AR,,5.42,gmail.com,NULL
16073105,,GB,PK,,1.36,gmail.com,NULL
16046748,,GB,UA,,5.42,yandex.ru,NULL
16046748,,GB,UA,,1.32,yandex.ru,NULL
14430992,,GB,BD,,1.3,gmail.com,NULL
14828565,,GB,KZ,,79.07,gmail.com,NULL
15686228,,GB,PK,,5.42,gmail.com,NULL
16001158,,GB,BD,,1.31,gmail.com,NULL
15983759,,GB,BD,,10.48,gmail.com,NULL
15701241,,GB,US,,10.48,gmail.com,NULL
15952570,,GB,DZ,,10.48,bilalkhettab.com,551646
15947831,,GB,PK,,10.48,hotmail.com,NULL
14081923,,GB,BD,,1.31,gmail.com,NULL
15786434,,GB,BD,,30.99,rafusoft.com,NULL
15786434,,GB,BD,,10.48,rafusoft.com,NULL
14145139,,GB,BD,,10.48,gmail.com,NULL
14443917,,GB,VE,,15.65,hotmail.com,NULL
14443917,,GB,VE,,3.37,hotmail.com,NULL
14479983,,GB,BD,,13.39,gmail.com,NULL
15903750,,GB,PK,,10.48,yahoo.com,NULL
15139669,,GB,UA,,10.48,gmail.com,NULL
15849085,,GB,PK,,10.48,gmail.com,NULL
15145606,,GB,PK,,10.48,gmail.com,NULL
14329085,,GB,BD,,10.48,gmail.com,NULL
15807230,,GB,EG,,5.42,yahoo.com,NULL
15574296,,GB,BD,,5.36,gmail.com,NULL
14688461,,GB,VE,,1.78,hotmail.com,NULL
15739334,,GB,BD,,10.48,gmail.com,NULL
15706469,,GB,JM,,10.53,gmail.com,NULL
14561875,,GB,BD,,5.42,gmail.com,NULL
15593412,,GB,PK,,10.48,gmail.com,NULL
15310994,,GB,CN,,10.48,gmail.com,NULL
15644382,,GB,PK,,10.48,gmail.com,NULL
15110952,,GB,TR,,10.48,mindmantle.com,NULL
14317621,,GB,VE,,5.42,hotmail.com,NULL
15542383,,GB,MG,,1.48,gmail.com,NULL
15481774,,GB,CN,,10.48,gmail.com,NULL
15278651,,GB,BD,,6.84,gmail.com,NULL
15278651,,GB,BD,,3.37,gmail.com,NULL
15278651,,GB,BD,,9.72,gmail.com,NULL
15420150,,GB,BD,,13.59,gmail.com,NULL
14474695,,GB,BD,,5.42,gmail.com,NULL
14852018,,GB,BS,,5.42,hotmail.com,NULL
14136446,,GB,UA,,4.85,gmail.com,NULL
16353087,TN,GB,TN,,0.25,hotmail.com,NULL
14351395,,GB,BZ,,10.48,gmail.com,NULL
14055385,,GB,PK,,0.4,gmail.com,NULL
14286095,,GB,UA,,1.31,gmail.com,NULL
14493711,,GB,RO,,10.48,gmail.com,NULL
14017020,,GB,RU,,10.48,yandex.ru,NULL
14561875,,GB,BD,,1.32,gmail.com,NULL
16059198,PK,GB,PK,,0.25,yahoo.com,552762
16362540,BD,GB,BD,,0.25,yahoo.com,NULL
16224889,,GB,ZA,,51.45,gmail.com,NULL
14864449,,GB,PK,,10.48,yahoo.com,NULL
15928385,,GB,US,,5.36,gmail.com,NULL
15232491,,GB,DZ,,5.42,NULL,NULL
15954665,,GB,SE,,5.517936000000001,accounting-dynamics.com,NULL
16045148,,GB,AU,,8.443507,universalnutritional.com,NULL
16373192,PK,GB,PK,,0.25,yahoo.com,NULL
16095567,,GB,MK,,5.42,yahoo.com,NULL
15737381,,GB,VN,,352.21,headpages.net,NULL
15737381,,GB,VN,,13.93,headpages.net,NULL
14138971,BD,GB,BD,,5.42,gmail.com,NULL
14138971,,GB,BD,,4.9,gmail.com,NULL
16377420,BD,GB,BD,,0.25,gmail.com,555892
15954665,,GB,SE,,4.0880808,accounting-dynamics.com,NULL
15737381,,GB,VN,,1.3,headpages.net,NULL
16386274,BD,GB,BD,,0.25,gmail.com,NULL
16387017,JM,GB,JM,,0.2469688198,gmail.com,NULL
15581202,PK,GB,PK,,0.25,gmail.com,NULL
14541447,PK,GB,PK,,0.25,gmail.com,NULL
15632098,PK,GB,PK,,0.25,hotmail.com,NULL
15632098,,GB,PK,,5.42,hotmail.com,NULL
15954665,,GB,SE,,5.5660175999999995,accounting-dynamics.com,NULL
16310725,RU,GB,RU,,71.91,gmail.com,NULL
16398089,PK,GB,PK,,0.25,gmail.com,NULL
14116203,,GB,BD,,5.42,gmail.com,555894
16377420,,GB,BD,,3.37,gmail.com,555892
14109777,,GB,PK,,10.48,gmail.com,NULL
14316668,VE,GB,VE,,0.25,gmail.com,NULL
16396685,VE,GB,VE,,0.25,gmail.com,NULL
16077572,,GB,DZ,,10.48,gmail.com,NULL
15833997,,GB,RO,,5.42,ymail.com,NULL
16407301,PK,GB,PK,,0.25,yahoo.com,NULL
16274292,,GB,PK,,4.7296776000000005,gmail.com,NULL
15706469,,GB,JM,,25.88,gmail.com,NULL
15706469,,GB,JM,,30.99,gmail.com,NULL
14337124,,GB,FR,,9.260363520000002,gmail.com,NULL
16373448,PK,GB,PK,,0.25,gmail.com,NULL
14848574,VE,GB,VE,,0.25,gmail.com,NULL
14830417,PK,GB,PK,,0.25,outlook.com,NULL
15717145,,GB,RS,,26.34,gmail.com,NULL
16345319,PK,GB,PK,,0.25,gmail.com,NULL
14138971,,GB,BD,,5.36,gmail.com,NULL
15903903,,GB,MG,,10.48,gmail.com,NULL
14631785,,GB,BD,,10.48,hotmail.com,NULL
16417047,PK,GB,PK,,0.25,gmail.com,NULL
16417162,PK,GB,PK,,0.25,gmail.com,NULL
15765465,,GB,PK,,10.48,gmail.com,NULL
16403871,BD,GB,BD,,0.25,gmail.com,NULL
16279425,LK,GB,LK,,0.25,gmail.com,NULL
15123685,DZ,GB,DZ,,0.25,gmail.com,NULL
15123685,,GB,DZ,,3.98,gmail.com,NULL
16336975,PH,GB,PH,,15.65,mstrdg.com,NULL
14169053,,GB,EG,,10.48,gmail.com,NULL
14055385,,GB,PK,,10.43,gmail.com,NULL
16433222,PK,GB,PK,,0.25,gmail.com,NULL
15954665,,GB,SE,,4.376570399999999,accounting-dynamics.com,NULL
14561875,,GB,BD,,10.48,gmail.com,NULL
15646374,,GB,BD,,10.48,gmail.com,NULL
14638605,DZ,GB,DZ,,0.25,gmail.com,NULL
15492116,,GB,PH,,10.945295,99macros.com,NULL
16175704,RS,GB,RS,,0.25,gmail.com,NULL
15829480,,GB,BD,,6.39,gmail.com,NULL
15706469,,GB,JM,,8.48,gmail.com,NULL
15706469,,GB,JM,,3.37,gmail.com,NULL
16442516,UZ,GB,UZ,,0.25,gmail.com,NULL
16442932,CN,GB,CN,,0.25,outlook.com,NULL
15123685,,GB,DZ,,13.6,gmail.com,NULL
16444203,UA,GB,UA,,0.25,ukr.net,NULL
16444220,BD,GB,BD,,0.25,outlook.com,NULL
16390221,LB,GB,LB,,0.25,hotmail.com,NULL
14607134,PK,GB,PK,,5.42,gmail.com,NULL
16446700,UA,GB,UA,,0.25,gmail.com,NULL
15301427,BD,GB,BD,,0.25,gmail.com,NULL
15301427,,GB,BD,,1.31,gmail.com,NULL
14682456,HR,GB,HR,,0,gmail.com,NULL
16449539,BD,GB,BD,,0.25,gmail.com,NULL
14136446,,GB,UA,,26.9,gmail.com,NULL
14136446,,GB,UA,,6.44,gmail.com,NULL
16451253,AL,GB,AL,,0.25,gmail.com,NULL
16451502,KE,GB,KE,,0.25,gmail.com,NULL
15676847,,GB,PK,,1.31,gmail.com,NULL
16310725,,GB,RU,,30.99,gmail.com,NULL
16310725,,GB,RU,,3.37,gmail.com,NULL
16310725,RU,GB,RU,,51.45,gmail.com,NULL
15580378,PK,GB,PK,,0.25,gmail.com,NULL
16452725,PK,GB,PK,,0.25,partialsolutions.net,NULL
16442776,BD,GB,BD,,0.25,gmail.com,NULL
16336975,PH,GB,PH,,0.25,mstrdg.com,NULL
16336975,,GB,PH,,5.42,mstrdg.com,NULL
16455897,PK,GB,PK,,0.25,blunor.com,NULL
16449539,,GB,BD,,5.42,gmail.com,NULL
14312868,PK,GB,PK,,0.25,gmail.com,NULL
14561271,PK,GB,PK,,0.25,hotmail.com,NULL
16148565,,GB,PK,,1.68,gmail.com,NULL
14262105,BB,GB,BB,,0.25,hotmail.com,NULL
14331551,ID,GB,ID,,0.25,yahoo.co.id,NULL
14262105,BB,GB,BB,,5.42,hotmail.com,NULL
14093610,BD,GB,BD,,9,gmail.com,NULL
16148565,,GB,PK,,1.32,gmail.com,NULL
16400460,EG,GB,EG,,10.53,gmail.com,NULL
14169053,,GB,EG,,5.42,gmail.com,NULL
16144412,,GB,JM,,8.01132975,gmail.com,NULL
16471152,AU,GB,AU,,0.25256071294800003,hotmail.com,NULL
15706469,,GB,JM,,5.42,gmail.com,NULL
15585088,,GB,LB,,0.8,gmail.com,NULL
15903750,PK,GB,PK,,0.25,yahoo.com,NULL
15903750,,GB,PK,,61.68,yahoo.com,NULL
15903750,,GB,PK,,3.37,yahoo.com,NULL
16483401,MK,GB,MK,,0.25,gmail.com,561180
16483401,MK,GB,MK,,0.25,gmail.com,561354
15145671,DO,GB,DO,,6.44,gmail.com,NULL
14444031,,GB,ID,,8.873636,gmail.com,NULL
15922952,PK,GB,PK,,0.25,gmail.com,NULL
16491961,BD,GB,BD,,0.25,gmail.com,NULL
14917855,EG,GB,EG,,0.25,hotmail.com,NULL
16493105,BD,GB,BD,,0.25,gmail.com,NULL
14017037,PK,GB,PK,,0.25,yahoo.com,NULL
16170417,RS,GB,RS,"BARCLAYS BANK PLC",0.387974,hotmail.com,NULL
16374872,PK,GB,PK,"BARCLAYS BANK PLC",0.25,ouutlook.com,552473
16374872,PK,GB,PK,"BARCLAYS BANK PLC",79.8450492,ouutlook.com,552473
16374872,,GB,PK,"BARCLAYS BANK PLC",79.8450492,ouutlook.com,552473
16388518,PK,GB,PK,"BARCLAYS BANK PLC",0.25,outlook.com,553688
16388518,,GB,PK,"BARCLAYS BANK PLC",307.2,outlook.com,553688
16210127,MO,HK,MO,"BOC CREDIT CARD (INTERNATIONAL), LTD.",0.25,gmail.com,NULL
16116997,HK,US,HK,"BANCORP BANK",0.250025241525,trbvm.com,545191
16340015,JP,US,JP,"BANCORP BANK",0.24840299999999998,hotmail.com,NULL
16375578,NL,US,NL,"BANCORP BANK",0.273006,hotmail.com,552510
16383817,SG,US,SG,"BANCORP BANK",0.24758677236800003,hotmail.com,553519
16453527,CA,US,CA,"BANCORP BANK",0.247245922836,hotmail.com,558767
16482322,PE,CO,PE,"BANCOLOMBIA, S.A.",0.25,gmail.com,NULL
16238784,BA,US,BA,,0.25,yahoo.com,NULL
16099733,PH,BZ,PH,"CHOICE BANK, LTD.",0.246355891928,ymail.com,NULL
15984711,,BZ,UA,"CHOICE BANK, LTD.",10.48,gmail.com,NULL
